index,hot,title,href
1,1029 万热度,公安机关悬赏通缉白所成、魏怀仁、刘正祥等 10 名缅北电诈头目，哪些信息值得关注？,https://www.zhihu.com/question/634206606
2,741 万热度,广州芳村金融茶崩盘，一夜从 5 万跌到 2 千，涉事金额超 5 亿元，如何看待此事？,https://www.zhihu.com/question/634180632
3,574 万热度,女子离职花 3 小时退 600 个工作群，称「要 24 小时待命，退完后瞬间轻松」，如何看待此事?,https://www.zhihu.com/question/634194746
4,319 万热度,如何评价二观11月流水视频中，其中游戏《崩坏：星穹铁道》11月流水暴跌70%，跌破10亿?,https://www.zhihu.com/question/634213078
5,126 万热度,高铁上，有人想跟你换座，她态度十分恶劣．并甩给你10000块钱．你会怎么做？,https://www.zhihu.com/question/630136224
6,77 万热度,余承东称华为明年会推出颠覆性的产品，改写行业历史，具体可能是什么产品？将带来哪些影响？,https://www.zhihu.com/question/634181932
7,37 万热度,布林肯被曝敦促以色列「一个月内」结束军事行动，哪些信息值得关注？巴以冲突能否如美方所愿在今年结束？,https://www.zhihu.com/question/634201484
8,37 万热度,为什么汉语会进化出来量词这个没有意义的东西？,https://www.zhihu.com/question/634055472
9,37 万热度,国产首艘大型邮轮交付运营方，即将开启首次试运营，首航航线已经定了，哪些信息值得关注？,https://www.zhihu.com/question/634191214
10,35 万热度,也门胡塞武装称所有前往以色列的船只，都是合法攻击目标，这意味着什么？对以色列将造成哪些影响？,https://www.zhihu.com/question/634187949
11,34 万热度,2023，有没有孩子看了还想看的电影或纪录片？,https://www.zhihu.com/question/634215994
12,32 万热度,《崩坏：星穹铁道》旅程的下一站匹诺康尼会是一个怎样的地方？,https://www.zhihu.com/question/633957815
13,29 万热度,足坛历史上有哪些知名的球员二人组合？,https://www.zhihu.com/question/577959881
14,26 万热度,2024 山东、江苏、浙江省考题目难度如何？你考得怎么样？,https://www.zhihu.com/question/634188484
15,3.8 万热度,在你的家乡话中，“舒服”怎么说？,https://www.zhihu.com/question/633909417
16,3.6 万热度,2024年？你有什么愿望吗?,https://www.zhihu.com/question/633726836
17,3.5 万热度,2024 年有哪些值得期待的笔记本电脑？,https://www.zhihu.com/question/633770175
18,热度累计中,电被发明以前，电鳗叫什么呢？,https://www.zhihu.com/question/602539991
19,热度累计中,近年来多所高校在硕士研究生招生简章中明确，不为部分研究生提供住宿，如何看待此事？,https://www.zhihu.com/question/634181163
20,热度累计中,陕西的黄帝陵和河南的黄帝故里到底哪个是真的啊？,https://www.zhihu.com/question/634109573
21,热度累计中,公司想逼我主动离职，单独要求我写日报、周报汇报工作，怎么应对？,https://www.zhihu.com/question/633139062
22,热度累计中,23-24 赛季德甲法兰克福 5:1 拜仁慕尼黑，如何评价这场比赛？,https://www.zhihu.com/question/634138724
23,热度累计中,看完电影《涉过愤怒的海》，你有哪些感悟？,https://www.zhihu.com/question/566966768
24,热度累计中,以中国足球目前的水平，到底是抓冲击世界杯重要还是抓梯队建设重要？,https://www.zhihu.com/question/631284775
25,热度累计中,院方回应「男子 CT 报告单出现子宫检查结果」，称「他名字像女士，会惩处失误医生」，反映出哪些问题？,https://www.zhihu.com/question/633879783
26,热度累计中,若宇宙大爆炸从来没发生过，那宇宙从何而来？,https://www.zhihu.com/question/633719594
