index,hot,title,href
1,1000 万热度,小镇青年月薪 4000 背着过万的包，都市白领月入 2 万存款为零，为什么会出现这样的现象？,https://www.zhihu.com/question/625272107
2,652 万热度,以色列防长下令「全面包围」加沙地带，「没有电、没有食物、没有燃料」，将带来哪些影响？,https://www.zhihu.com/question/625337612
3,290 万热度,埃及一警察在景点向以色列旅游团开枪，造成至少 3 人死亡，该事件的具体情况是什么？,https://www.zhihu.com/question/625172641
4,179 万热度,美国同意三星和 SK 海力士向其中国工厂提供设备，这意味着什么？,https://www.zhihu.com/question/625294575
5,129 万热度,瑞幸咖啡牵手经典动画 IP「猫和老鼠」联名推出「马斯卡彭生酪拿铁」，如何看待此次联名？销量走势如何？,https://www.zhihu.com/question/625269159
6,126 万热度,巴以新一轮冲突爆发，泽连斯基发文声援以色列「自卫权不容置疑」，哪些信息值得关注？,https://www.zhihu.com/question/625101780
7,123 万热度,个税重大变化，三项附加扣除标准提高，我们究竟能省多少钱？,https://www.zhihu.com/question/625258644
8,123 万热度,女子摸陌生狗面部惨遭撕咬，当场倒坐地痛哭哀嚎，责任该由谁来承担？有何警示？,https://www.zhihu.com/question/624983049
9,104 万热度,存量房贷利率下调，当前购房者「提前还款」情况如何？较之前是否有所缓解？你是否会提前还贷？,https://www.zhihu.com/question/625143527
10,95 万热度,巴以冲突已致 1100 余人死亡！美派航母向以色列靠拢，将会带来哪些影响？目前局势如何？,https://www.zhihu.com/question/625255173
11,85 万热度,网红「鹿哈」自曝月赚 500 万，95% 主播月收入 5000 元以下，这一数据反应出哪些行业问题？,https://www.zhihu.com/question/625093470
12,79 万热度,广州一小学要求学生必须掌握「八项技能」，包括「小学阶段完成不低于一千万字阅读量」，如何看待这一规定？,https://www.zhihu.com/question/625133263
13,77 万热度,《长相思》里，只谈小夭和阿念的出身，谁的出身更高贵呢？,https://www.zhihu.com/question/625168560
14,73 万热度,《三傻大闹宝莱坞》，如果结局兰彻并没有财富和声望，仅是一个贫穷而快乐的教师，电影还会有这么高的评价吗？,https://www.zhihu.com/question/265387156
15,69 万热度,惠州一楼盘五折卖房被停业整顿，低价卖出房源将被退房，如何看待此事？,https://www.zhihu.com/question/625207091
16,65 万热度,可以和我讲一下你们最近的人生感悟吗?,https://www.zhihu.com/question/618857347
17,55 万热度,女生年薪税后 50w，用自己的钱孝敬父母，男朋友却很有意见，怎么办？,https://www.zhihu.com/question/624830261
18,53 万热度,有哪些诗词让你人生变通透？,https://www.zhihu.com/question/624719524
19,52 万热度,巴以冲突会打破中东和平进程吗？沙特和伊朗的和解会因此而生变吗？,https://www.zhihu.com/question/625098191
20,51 万热度,2023 年诺贝尔经济学奖揭晓，哈佛大学教授克劳迪娅·戈尔丁获奖，这一获奖研究有哪些意义？,https://www.zhihu.com/question/625307309
21,49 万热度,可以分享一张你相册喜欢的照片吗？,https://www.zhihu.com/question/619123257
22,45 万热度,《咒术回战》新一话鹿紫云战败后为啥上的是虎杖，而不是乙骨犹太？,https://www.zhihu.com/question/624947533
23,45 万热度,一个人可以固执到什么程度？,https://www.zhihu.com/question/53454983
