index,hot,title,href
1,Heyo,Jobsity Illustration,https://dribbble.com/shots/
2,Monty Hayton,Sales Analytics,https://dribbble.com/shots/
3,waldek,meal,https://dribbble.com/shots/
4,Ethan Fender,Glyph Beer 13,https://dribbble.com/shots/
5,Coric Design,Alaska Gear Lab,https://dribbble.com/shots/
6,Aleksandar Savic  / almigor,Jimmy the Genie,https://dribbble.com/shots/
7,Alex Krugli,Angry Bull is Watching You,https://dribbble.com/shots/
8,Gleb Kuznetsov ✈,AI Agent user interface for Fetch AI by milkinside,https://dribbble.com/shots/
9,Ray Dak Lam,Dashlane - Passwords,https://dribbble.com/shots/
10,Matthew Skiles,Screens 5 iOS and macOS App Icon,https://dribbble.com/shots/
11,RonDesignLab ⭐️,ContainGo App - Portable Storage Container Software,https://dribbble.com/shots/
12,MUTI,Sliding into the festive season like...,https://dribbble.com/shots/
13,Fraser Davidson,Redwolves Uniforms,https://dribbble.com/shots/
14,Whale,Web UI,https://dribbble.com/shots/
15,Lisa McCormick,Tokyo Metro Illustration,https://dribbble.com/shots/
16,Manuel Cetina,つづく,https://dribbble.com/shots/
17,Outcrowd,Mota - UX/UI web application design for remote work,https://dribbble.com/shots/
18,HALO LAB,TechSphere Edtech Branding,https://dribbble.com/shots/
19,Eric Lee,Hot Hand,https://dribbble.com/shots/
20,Vedant Hegde,3D Icons for Izon.com,https://dribbble.com/shots/
21,Lucian Radu,Hippo Logo,https://dribbble.com/shots/
22,Erikas,HeartGold/SoulSilver,https://dribbble.com/shots/
23,Gil,Vucko Services,https://dribbble.com/shots/
24,Angie Mathot,"""Winter Elemental"", Open edition, Winter 2023, NFT.",https://dribbble.com/shots/
